"","X","Longitude","Latitude","event_date","sport","Opponent","home","win","crime_type","Crime Category"
"423",6885,-78.477379,38.073473,"2018-10-27","Football","North Carolina",FALSE,TRUE,"Lost/FoundProperty","Non-criminal report"
"424",6886,-78.480554,38.02935,"2018-10-27","Football","North Carolina",FALSE,TRUE,"Larceny - Shoplifitng","Theft"
"425",6887,-78.481638,38.027754,"2018-10-27","Football","North Carolina",FALSE,TRUE,"Disorderly Conduct","Disorderly Conduct"
"426",6888,-78.48045,38.026588,"2018-10-27","Football","North Carolina",FALSE,TRUE,"Death Investigation - DOA","Other"
"427",6889,-78.499298,38.033093,"2018-10-27","Football","North Carolina",FALSE,TRUE,"Larceny - From Motor Vehicle","Theft"
"428",6890,-78.489597,38.064408,"2018-10-27","Football","North Carolina",FALSE,TRUE,"Assault Aggravated","Threat and/or Assault"
"429",6891,-78.496505,38.034171,"2018-10-27","Football","North Carolina",FALSE,TRUE,"Solicitation illegal w/o permit","Other"
"430",6892,-78.485672,38.022908,"2018-10-27","Football","North Carolina",FALSE,TRUE,"Vandalism","Disorderly Conduct"
"431",6893,-78.499392,38.036158,"2018-10-27","Football","North Carolina",FALSE,TRUE,"Assist Citizen - Mental/TDO/ECO","Non-criminal report"
"432",6894,-78.514989,38.024348,"2018-10-27","Football","North Carolina",FALSE,TRUE,"Drug/Narcotics Violation","Substance Abuse"
"433",6895,-78.499392,38.036158,"2018-10-27","Football","North Carolina",FALSE,TRUE,"Hit and Run","Vehicle Accident"
"434",7111,-78.487098,38.021191,"2018-10-13","Football","  Miami (FL)",FALSE,TRUE,"Drug/Narcotics Violation","Substance Abuse"
"435",7112,-78.486222,38.031303,"2018-10-13","Football","  Miami (FL)",FALSE,TRUE,"Assault Simple","Threat and/or Assault"
"436",7113,-78.509245,38.029404,"2018-10-13","Football","  Miami (FL)",FALSE,TRUE,"Hit and Run","Vehicle Accident"
"437",7114,-78.5015,38.055196,"2018-10-13","Football","  Miami (FL)",FALSE,TRUE,"Assist Citizen - Mental/TDO/ECO","Non-criminal report"
"438",7115,-78.493803,38.026547,"2018-10-13","Football","  Miami (FL)",FALSE,TRUE,"Assist Citizen - Mental/TDO/ECO","Non-criminal report"
"439",7116,-78.484883,38.031294,"2018-10-13","Football","  Miami (FL)",FALSE,TRUE,"Assist Citizen - Mental/TDO/ECO","Non-criminal report"
"440",7117,-78.47295,38.016504,"2018-10-13","Football","  Miami (FL)",FALSE,TRUE,"Assault Simple","Threat and/or Assault"
"441",7118,-78.487892,38.030788,"2018-10-13","Football","  Miami (FL)",FALSE,TRUE,"Comm Relations Initiative - CRI","Non-criminal report"
"442",7119,-78.500296,38.034988,"2018-10-13","Football","  Miami (FL)",FALSE,TRUE,"Larceny - Shoplifitng","Theft"
"443",7120,-78.500296,38.034988,"2018-10-13","Football","  Miami (FL)",FALSE,TRUE,"Larceny - Shoplifitng","Theft"
"444",7121,-78.492632,38.030837,"2018-10-13","Football","  Miami (FL)",FALSE,TRUE,"Larceny - Shoplifitng","Theft"
"445",7122,-78.500296,38.034988,"2018-10-13","Football","  Miami (FL)",FALSE,TRUE,"Larceny - All Other","Theft"
"446",7123,-78.451608,38.04987,"2018-10-13","Football","  Miami (FL)",FALSE,TRUE,"Larceny - Shoplifitng","Theft"
"447",7306,-78.465175,38.041622,"2018-09-29","Football","NC State",TRUE,FALSE,"Drug/Narcotics Violation","Substance Abuse"
"448",7307,-78.487974,38.05877,"2018-09-29","Football","NC State",TRUE,FALSE,"Missing Person-juvenile","Non-criminal report"
"449",7308,-78.496417,38.042215,"2018-09-29","Football","NC State",TRUE,FALSE,"Assist Citizen - Medical","Non-criminal report"
"450",7309,-78.500296,38.034988,"2018-09-29","Football","NC State",TRUE,FALSE,"Suspicious Activity","Disorderly Conduct"
"451",7310,-78.46495,38.030016,"2018-09-29","Football","NC State",TRUE,FALSE,"Larceny - All Other","Theft"
"452",7311,-78.484116,38.038354,"2018-09-29","Football","NC State",TRUE,FALSE,"Disturbance - Non Domestic","Disorderly Conduct"
"453",7312,-78.498689,38.038053,"2018-09-29","Football","NC State",TRUE,FALSE,"Domestic Disturbance","Disorderly Conduct"
"454",7313,-78.500296,38.034988,"2018-09-29","Football","NC State",TRUE,FALSE,"Vandalism","Disorderly Conduct"
"455",7314,-78.477549,38.030267,"2018-09-29","Football","NC State",TRUE,FALSE,"Larceny - All Other","Theft"
"456",7315,-78.472869,38.015537,"2018-09-29","Football","NC State",TRUE,FALSE,"Misc - Criminal Call","Other"
"457",7316,-78.499392,38.036158,"2018-09-29","Football","NC State",TRUE,FALSE,"Fires Not Arson","Non-criminal report"
"458",7317,-78.491243,38.039108,"2018-09-29","Football","NC State",TRUE,FALSE,"Motor Vehicle Theft","Theft"
"459",7318,-78.500296,38.034988,"2018-09-29","Football","NC State",TRUE,FALSE,"Towed Vehicle","Other"
"460",7319,-78.500296,38.034988,"2018-09-29","Football","NC State",TRUE,FALSE,"Larceny - All Other","Theft"
"461",7320,-78.451608,38.04987,"2018-09-29","Football","NC State",TRUE,FALSE,"Larceny - Pocket Picking","Theft"
"462",7403,-78.498259,38.041144,"2018-09-22","Football","Louisville",FALSE,TRUE,"Burglary","Theft"
"463",7404,-78.48045,38.026588,"2018-09-22","Football","Louisville",FALSE,TRUE,"Assist Citizen - Mental/TDO/ECO","Non-criminal report"
"464",7405,-78.49779,38.033404,"2018-09-22","Football","Louisville",FALSE,TRUE,"Driving Under the Influence","Substance Abuse"
"465",7406,-78.477348,38.028772,"2018-09-22","Football","Louisville",FALSE,TRUE,"Hit and Run","Vehicle Accident"
"466",7407,-78.488002,38.030475,"2018-09-22","Football","Louisville",FALSE,TRUE,"Larceny - All Other","Theft"
"467",7408,-78.464037,38.020895,"2018-09-22","Football","Louisville",FALSE,TRUE,"Larceny - All Other","Theft"
"468",7409,-78.48045,38.026588,"2018-09-22","Football","Louisville",FALSE,TRUE,"Assault Intimidation","Threat and/or Assault"
"469",7410,-78.516645,38.025595,"2018-09-22","Football","Louisville",FALSE,TRUE,"Hit and Run","Vehicle Accident"
"470",7411,-78.511218,38.027381,"2018-09-22","Football","Louisville",FALSE,TRUE,"Disorderly Conduct","Disorderly Conduct"
"471",7412,-78.481004,38.032133,"2018-09-22","Football","Louisville",FALSE,TRUE,"Assist Citizen - Mental/TDO/ECO","Non-criminal report"
"472",7413,-78.48225,38.065057,"2018-09-22","Football","Louisville",FALSE,TRUE,"Trespass","Disorderly Conduct"
"473",7414,-78.48045,38.026588,"2018-09-22","Football","Louisville",FALSE,TRUE,"Sex Offense","Sex Offense"
"474",7415,-78.495718,38.040776,"2018-09-22","Football","Louisville",FALSE,TRUE,"Burglary","Theft"
"475",7416,-78.487892,38.030788,"2018-09-22","Football","Louisville",FALSE,TRUE,"Larceny - From Motor Vehicle","Theft"
"476",7417,-78.498522,38.035916,"2018-09-22","Football","Louisville",FALSE,TRUE,"Larceny - Shoplifitng","Theft"
"477",7418,-78.5002,38.051498,"2018-09-22","Football","Louisville",FALSE,TRUE,"Burglary","Theft"
"478",7419,-78.498689,38.038053,"2018-09-22","Football","Louisville",FALSE,TRUE,"Larceny - From Motor Vehicle","Theft"
"479",7420,-78.462374,38.046154,"2018-09-22","Football","Louisville",FALSE,TRUE,"Vandalism","Disorderly Conduct"
"480",7421,-78.493175,38.03523,"2018-09-22","Football","Louisville",FALSE,TRUE,"Larceny - From Motor Vehicle","Theft"
"481",7422,-78.4711,38.018793,"2018-09-22","Football","Louisville",FALSE,TRUE,"Burglary","Theft"
"482",7423,-78.495376,38.024675,"2018-09-22","Football","Louisville",FALSE,TRUE,"Larceny - From Motor Vehicle","Theft"
"483",7424,-78.499392,38.036158,"2018-09-22","Football","Louisville",FALSE,TRUE,"Assault Simple","Threat and/or Assault"
"484",7699,-78.516645,38.025595,"2018-09-01","Football","Richmond",FALSE,TRUE,"Assist Citizen - Mental/TDO/ECO","Non-criminal report"
"485",7700,-78.477549,38.030267,"2018-09-01","Football","Richmond",FALSE,TRUE,"Lost/FoundProperty","Non-criminal report"
"486",7701,-78.5002,38.051498,"2018-09-01","Football","Richmond",FALSE,TRUE,"Trespass","Disorderly Conduct"
"487",7702,-78.48045,38.026588,"2018-09-01","Football","Richmond",FALSE,TRUE,"Hit and Run","Vehicle Accident"
"488",7703,-78.518964,38.025784,"2018-09-01","Football","Richmond",FALSE,TRUE,"Assist Citizen - Welfare Check","Non-criminal report"
"489",7704,-78.490308,38.039772,"2018-09-01","Football","Richmond",FALSE,TRUE,"Larceny - From Motor Vehicle","Theft"
"490",7705,-78.481848,38.030482,"2018-09-01","Football","Richmond",FALSE,TRUE,"Lost/FoundProperty","Non-criminal report"
"491",7706,-78.510651,38.014969,"2018-09-01","Football","Richmond",FALSE,TRUE,"Vandalism","Disorderly Conduct"
"492",7707,-78.485528,38.029765,"2018-09-01","Football","Richmond",FALSE,TRUE,"Misc - Non-Criminal Call","Non-criminal report"
"493",7708,-78.510651,38.014969,"2018-09-01","Football","Richmond",FALSE,TRUE,"Larceny - Theft from Building","Theft"
"494",7709,-78.497622,38.040356,"2018-09-01","Football","Richmond",FALSE,TRUE,"Larceny - All Other","Theft"
"495",7710,-78.499392,38.036158,"2018-09-01","Football","Richmond",FALSE,TRUE,"Larceny - All Other","Theft"
"496",7711,-78.509653,38.041645,"2018-09-01","Football","Richmond",FALSE,TRUE,"Hit and Run","Vehicle Accident"
"497",7712,-78.491926,38.042033,"2018-09-01","Football","Richmond",FALSE,TRUE,"Larceny - From Motor Vehicle","Theft"
"498",7713,-78.490814,38.031848,"2018-09-01","Football","Richmond",FALSE,TRUE,"Hit and Run","Vehicle Accident"
"499",7714,-78.480746,38.030391,"2018-09-01","Football","Richmond",FALSE,TRUE,"Lost/FoundProperty","Non-criminal report"
"500",7715,-78.494993,38.035696,"2018-09-01","Football","Richmond",FALSE,TRUE,"Fraud-false pretense","Fraud"
"501",7716,-78.477234,38.018098,"2018-09-01","Football","Richmond",FALSE,TRUE,"Burglary","Theft"
"502",7717,-78.481638,38.027754,"2018-09-01","Football","Richmond",FALSE,TRUE,"Assault Aggravated","Threat and/or Assault"
"503",7718,-78.498406,38.052819,"2018-09-01","Football","Richmond",FALSE,TRUE,"Drug/Narcotics Violation","Substance Abuse"
"504",7719,-78.500873,38.03573,"2018-09-01","Football","Richmond",FALSE,TRUE,"Drug/Narcotics Violation","Substance Abuse"
"505",7720,-78.476031,38.02958,"2018-09-01","Football","Richmond",FALSE,TRUE,"Driving Under the Influence","Substance Abuse"
"506",11973,-78.497998,38.061269,"2017-11-04","Football","Georgia Tech",FALSE,TRUE,"Larceny - All Other","Theft"
"507",11974,-78.488855,38.058532,"2017-11-04","Football","Georgia Tech",FALSE,TRUE,"Hit and Run","Vehicle Accident"
"508",11975,-78.486048,38.028539,"2017-11-04","Football","Georgia Tech",FALSE,TRUE,"Assault Simple","Threat and/or Assault"
"509",11976,-78.500296,38.034988,"2017-11-04","Football","Georgia Tech",FALSE,TRUE,"Lost/FoundProperty","Non-criminal report"
"510",11977,-78.49401,38.039136,"2017-11-04","Football","Georgia Tech",FALSE,TRUE,"Kidnap/Abduction","Other"
"511",11978,-78.494993,38.035696,"2017-11-04","Football","Georgia Tech",FALSE,TRUE,"Larceny - From Motor Vehicle","Theft"
"512",11979,-78.477549,38.030267,"2017-11-04","Football","Georgia Tech",FALSE,TRUE,"Assault Simple","Threat and/or Assault"
"513",11980,-78.5015,38.055196,"2017-11-04","Football","Georgia Tech",FALSE,TRUE,"Larceny - From Motor Vehicle","Theft"
"514",11981,-78.499326,38.034122,"2017-11-04","Football","Georgia Tech",FALSE,TRUE,"Hit and Run","Vehicle Accident"
"515",11982,-78.51346,38.026596,"2017-11-04","Football","Georgia Tech",FALSE,TRUE,"Towed Vehicle","Other"
"516",11983,-78.516645,38.025595,"2017-11-04","Football","Georgia Tech",FALSE,TRUE,"Towed Vehicle","Other"
"517",11984,-78.511218,38.027381,"2017-11-04","Football","Georgia Tech",FALSE,TRUE,"Towed Vehicle","Other"
"518",11985,-78.511218,38.027381,"2017-11-04","Football","Georgia Tech",FALSE,TRUE,"Towed Vehicle","Other"
"519",11986,-78.511218,38.027381,"2017-11-04","Football","Georgia Tech",FALSE,TRUE,"Towed Vehicle","Other"
"520",11987,-78.509002,38.032061,"2017-11-04","Football","Georgia Tech",FALSE,TRUE,"Towed Vehicle","Other"
"521",11988,-78.50339,38.03158,"2017-11-04","Football","Georgia Tech",FALSE,TRUE,"Suspicious Activity","Disorderly Conduct"
"522",11989,-78.518734,38.025771,"2017-11-04","Football","Georgia Tech",FALSE,TRUE,"Towed Vehicle","Other"
"523",11990,-78.498406,38.052819,"2017-11-04","Football","Georgia Tech",FALSE,TRUE,"Drug/Narcotics Violation","Substance Abuse"
"524",11991,-78.48045,38.026588,"2017-11-04","Football","Georgia Tech",FALSE,TRUE,"Sex Offense - Forcible Sodomy","Sex Offense"
"525",11992,-78.481967,38.031377,"2017-11-04","Football","Georgia Tech",FALSE,TRUE,"Motor Vehicle Theft","Theft"
"526",12218,-78.49774,38.025502,"2017-10-21","Football","Boston College",FALSE,FALSE,"Assault Aggravated","Threat and/or Assault"
"527",12219,-78.501052,38.039714,"2017-10-21","Football","Boston College",FALSE,FALSE,"Assist Citizen - Mental/TDO/ECO","Non-criminal report"
"528",12220,-78.500296,38.034988,"2017-10-21","Football","Boston College",FALSE,FALSE,"Larceny - Shoplifitng","Theft"
"529",12221,-78.492224,38.060855,"2017-10-21","Football","Boston College",FALSE,FALSE,"Larceny - Shoplifitng","Theft"
"530",12222,-78.515987,38.026076,"2017-10-21","Football","Boston College",FALSE,FALSE,"Burglary","Theft"
"531",12223,-78.497622,38.040356,"2017-10-21","Football","Boston College",FALSE,FALSE,"Towed Vehicle","Other"
"532",12224,-78.481848,38.030482,"2017-10-21","Football","Boston College",FALSE,FALSE,"Hit and Run","Vehicle Accident"
"533",12225,-78.48045,38.026588,"2017-10-21","Football","Boston College",FALSE,FALSE,"Death Investigation - DOA","Other"
"534",12226,-78.513082,38.029265,"2017-10-21","Football","Boston College",FALSE,FALSE,"Towed Vehicle","Other"
"535",12227,-78.511992,38.029917,"2017-10-21","Football","Boston College",FALSE,FALSE,"Towed Vehicle","Other"
"536",12228,-78.492733,38.044104,"2017-10-21","Football","Boston College",FALSE,FALSE,"Hit and Run","Vehicle Accident"
"537",12229,-78.511218,38.027381,"2017-10-21","Football","Boston College",FALSE,FALSE,"Towed Vehicle","Other"
"538",12230,-78.511218,38.027381,"2017-10-21","Football","Boston College",FALSE,FALSE,"Towed Vehicle","Other"
"539",12231,-78.511218,38.027381,"2017-10-21","Football","Boston College",FALSE,FALSE,"Towed Vehicle","Other"
"540",12232,-78.511218,38.027381,"2017-10-21","Football","Boston College",FALSE,FALSE,"Towed Vehicle","Other"
"541",12233,-78.511218,38.027381,"2017-10-21","Football","Boston College",FALSE,FALSE,"Towed Vehicle","Other"
"542",12234,-78.511218,38.027381,"2017-10-21","Football","Boston College",FALSE,FALSE,"Towed Vehicle","Other"
"543",12235,-78.513611,38.02611,"2017-10-21","Football","Boston College",FALSE,FALSE,"Towed Vehicle","Other"
"544",12236,-78.500296,38.034988,"2017-10-21","Football","Boston College",FALSE,FALSE,"Larceny - Shoplifitng","Theft"
"545",12237,-78.499237,38.034885,"2017-10-21","Football","Boston College",FALSE,FALSE,"Assault Simple","Threat and/or Assault"
"546",12238,-78.481638,38.027754,"2017-10-21","Football","Boston College",FALSE,FALSE,"Drug/Narcotics Violation","Substance Abuse"
"547",12239,-78.49996,38.033951,"2017-10-21","Football","Boston College",FALSE,FALSE,"Sex Offense-forcible fondling","Sex Offense"
"548",12240,-78.500296,38.034988,"2017-10-21","Football","Boston College",FALSE,FALSE,"Larceny - Shoplifitng","Theft"
"549",12241,-78.496624,38.062362,"2017-10-21","Football","Boston College",FALSE,FALSE,"Assault Simple","Threat and/or Assault"
"550",12242,-78.494558,38.020689,"2017-10-21","Football","Boston College",FALSE,FALSE,"Death Investigation - DOA","Other"
"551",12243,-78.463696,38.025014,"2017-10-21","Football","Boston College",FALSE,FALSE,"Assault Simple","Threat and/or Assault"
"552",12244,-78.499392,38.036158,"2017-10-21","Football","Boston College",FALSE,FALSE,"Vandalism","Disorderly Conduct"
"553",12245,-78.480746,38.030391,"2017-10-21","Football","Boston College",FALSE,FALSE,"Found/Recovered Property","Non-criminal report"
"554",12246,-78.500296,38.034988,"2017-10-21","Football","Boston College",FALSE,FALSE,"Larceny - Shoplifitng","Theft"
"555",12247,-78.47762,38.026881,"2017-10-21","Football","Boston College",FALSE,FALSE,"Driving Under the Influence","Substance Abuse"
"556",12248,-78.47762,38.026881,"2017-10-21","Football","Boston College",FALSE,FALSE,"Towed Vehicle","Other"
"557",12249,-78.498406,38.052819,"2017-10-21","Football","Boston College",FALSE,FALSE,"Drunkeness DIP","Substance Abuse"
"558",12495,-78.46553,38.031707,"2017-10-07","Football","Duke",FALSE,TRUE,"Larceny - All Other","Theft"
"559",12496,-78.497757,38.039426,"2017-10-07","Football","Duke",FALSE,TRUE,"Larceny - From Motor Vehicle","Theft"
"560",12497,-78.49316,38.027098,"2017-10-07","Football","Duke",FALSE,TRUE,"Traffic Stops","Other"
"561",12498,-78.484014,38.029242,"2017-10-07","Football","Duke",FALSE,TRUE,"Found/Recovered Property","Non-criminal report"
"562",12499,-78.498909,38.034794,"2017-10-07","Football","Duke",FALSE,TRUE,"Suspicious Activity","Disorderly Conduct"
"563",12500,-78.488496,38.030966,"2017-10-07","Football","Duke",FALSE,TRUE,"Accident - w/out Injuries","Vehicle Accident"
"564",12501,-78.488704,38.018343,"2017-10-07","Football","Duke",FALSE,TRUE,"Larceny - All Other","Theft"
"565",12502,-78.488911,38.029104,"2017-10-07","Football","Duke",FALSE,TRUE,"Burglary","Theft"
"566",12503,-78.481848,38.030482,"2017-10-07","Football","Duke",FALSE,TRUE,"Lost/FoundProperty","Non-criminal report"
"567",12504,-78.511218,38.027381,"2017-10-07","Football","Duke",FALSE,TRUE,"Towed Vehicle","Other"
"568",12505,-78.511218,38.027381,"2017-10-07","Football","Duke",FALSE,TRUE,"Towed Vehicle","Other"
"569",12506,-78.511218,38.027381,"2017-10-07","Football","Duke",FALSE,TRUE,"Towed Vehicle","Other"
"570",12507,-78.511218,38.027381,"2017-10-07","Football","Duke",FALSE,TRUE,"Towed Vehicle","Other"
"571",12508,-78.513611,38.02611,"2017-10-07","Football","Duke",FALSE,TRUE,"Towed Vehicle","Other"
"572",12509,-78.513611,38.02611,"2017-10-07","Football","Duke",FALSE,TRUE,"Towed Vehicle","Other"
"573",12510,-78.513611,38.02611,"2017-10-07","Football","Duke",FALSE,TRUE,"Towed Vehicle","Other"
"574",12511,-78.509002,38.032061,"2017-10-07","Football","Duke",FALSE,TRUE,"Towed Vehicle","Other"
"575",12512,-78.509002,38.032061,"2017-10-07","Football","Duke",FALSE,TRUE,"Towed Vehicle","Other"
"576",12513,-78.496363,38.055785,"2017-10-07","Football","Duke",FALSE,TRUE,"Larceny - From Motor Vehicle","Theft"
"577",12514,-78.477549,38.030267,"2017-10-07","Football","Duke",FALSE,TRUE,"Found/Recovered Property","Non-criminal report"
"578",12515,-78.492224,38.060855,"2017-10-07","Football","Duke",FALSE,TRUE,"Fraud-credit card","Fraud"
"579",12516,-78.469152,38.019047,"2017-10-07","Football","Duke",FALSE,TRUE,"Missing Person-juvenile","Non-criminal report"
"580",12894,-78.478169,38.032137,"2017-09-16","Football","UConn",FALSE,TRUE,"Vandalism","Disorderly Conduct"
"581",12895,-78.477549,38.030267,"2017-09-16","Football","UConn",FALSE,TRUE,"Vandalism","Disorderly Conduct"
"582",12896,-78.516645,38.025595,"2017-09-16","Football","UConn",FALSE,TRUE,"Assault Intimidation","Threat and/or Assault"
"583",12897,-78.49149,38.037458,"2017-09-16","Football","UConn",FALSE,TRUE,"Assault Simple","Threat and/or Assault"
"584",12898,-78.503011,38.048623,"2017-09-16","Football","UConn",FALSE,TRUE,"Larceny - All Other","Theft"
"585",12899,-78.508006,38.028293,"2017-09-16","Football","UConn",FALSE,TRUE,"Towed Vehicle","Other"
"586",12900,-78.511218,38.027381,"2017-09-16","Football","UConn",FALSE,TRUE,"Towed Vehicle","Other"
"587",12901,-78.511218,38.027381,"2017-09-16","Football","UConn",FALSE,TRUE,"Towed Vehicle","Other"
"588",12902,-78.512386,38.027375,"2017-09-16","Football","UConn",FALSE,TRUE,"Towed Vehicle","Other"
"589",12903,-78.511218,38.027381,"2017-09-16","Football","UConn",FALSE,TRUE,"Towed Vehicle","Other"
"590",12904,-78.511218,38.027381,"2017-09-16","Football","UConn",FALSE,TRUE,"Towed Vehicle","Other"
"591",12905,-78.51373,38.01627,"2017-09-16","Football","UConn",FALSE,TRUE,"Assist Citizen - Mental/TDO/ECO","Non-criminal report"
"592",12906,-78.499326,38.034122,"2017-09-16","Football","UConn",FALSE,TRUE,"Liquor Law Violation","Substance Abuse"
"593",12907,-78.48045,38.026588,"2017-09-16","Football","UConn",FALSE,TRUE,"Forgery/Counterfeiting","Fraud"
"594",12908,-78.480066,38.031911,"2017-09-16","Football","UConn",FALSE,TRUE,"Hit and Run","Vehicle Accident"
"595",16028,-78.462371,38.026538,"2017-09-09","Football","Indiana",FALSE,FALSE,"Hit and Run","Vehicle Accident"
"596",16029,-78.50421,38.050977,"2017-09-09","Football","Indiana",FALSE,FALSE,"Drug/Narcotics Violation","Substance Abuse"
"597",16030,-78.478169,38.032137,"2017-09-09","Football","Indiana",FALSE,FALSE,"Larceny - All Other","Theft"
"598",16031,-78.477549,38.030267,"2017-09-09","Football","Indiana",FALSE,FALSE,"Towed Vehicle","Other"
"599",16032,-78.475337,38.03394,"2017-09-09","Football","Indiana",FALSE,FALSE,"Vandalism","Disorderly Conduct"
"600",16033,-78.476162,38.031005,"2017-09-09","Football","Indiana",FALSE,FALSE,"Hit and Run","Vehicle Accident"
"601",16034,-78.490241,38.033559,"2017-09-09","Football","Indiana",FALSE,FALSE,"Larceny - All Other","Theft"
"602",16035,-78.426068,38.053357,"2017-09-09","Football","Indiana",FALSE,FALSE,"Towed Vehicle","Other"
"603",16036,-78.4987,38.024393,"2017-09-09","Football","Indiana",FALSE,FALSE,"Towed Vehicle","Other"
"604",16037,-78.50005,38.014495,"2017-09-09","Football","Indiana",FALSE,FALSE,"Towed Vehicle","Other"
"605",16038,-78.494399,38.024646,"2017-09-09","Football","Indiana",FALSE,FALSE,"Towed Vehicle","Other"
"606",16039,-78.469217,38.022084,"2017-09-09","Football","Indiana",FALSE,FALSE,"Vandalism","Disorderly Conduct"
"607",16040,-78.480685,38.025291,"2017-09-09","Football","Indiana",FALSE,FALSE,"Shots Fired/Illegal Hunting","Disorderly Conduct"
"608",16041,-78.492224,38.060855,"2017-09-09","Football","Indiana",FALSE,FALSE,"Shots Fired/Illegal Hunting","Disorderly Conduct"
"609",16042,-78.472998,38.020557,"2017-09-09","Football","Indiana",FALSE,FALSE,"Towed Vehicle","Other"
"610",16043,-78.4651,38.033533,"2017-09-09","Football","Indiana",FALSE,FALSE,"Drug/Narcotics Violation","Substance Abuse"
"611",16044,-78.481638,38.027754,"2017-09-09","Football","Indiana",FALSE,FALSE,"Vandalism","Disorderly Conduct"
"612",16045,-78.486222,38.031303,"2017-09-09","Football","Indiana",FALSE,FALSE,"Found/Recovered Property","Non-criminal report"
"613",16139,-78.481638,38.027754,"2017-09-02","Football","William & Mary",FALSE,TRUE,"Towed Vehicle","Other"
"614",16140,-78.469217,38.022084,"2017-09-02","Football","William & Mary",FALSE,TRUE,"Suspicious Activity","Disorderly Conduct"
"615",16141,-78.499281,38.020818,"2017-09-02","Football","William & Mary",FALSE,TRUE,"Towed Vehicle","Other"
"616",16142,-78.493732,38.057817,"2017-09-02","Football","William & Mary",FALSE,TRUE,"Misc - Criminal Call","Other"
"617",16143,-78.50005,38.014495,"2017-09-02","Football","William & Mary",FALSE,TRUE,"Vandalism","Disorderly Conduct"
"618",16144,-78.497519,38.026722,"2017-09-02","Football","William & Mary",FALSE,TRUE,"Towed Vehicle","Other"
"619",16145,-78.49774,38.025502,"2017-09-02","Football","William & Mary",FALSE,TRUE,"Towed Vehicle","Other"
"620",16146,-78.485672,38.022908,"2017-09-02","Football","William & Mary",FALSE,TRUE,"Towed Vehicle","Other"
"621",16147,-78.474548,38.027592,"2017-09-02","Football","William & Mary",FALSE,TRUE,"Burglary","Theft"
"622",16148,-78.490328,38.060222,"2017-09-02","Football","William & Mary",FALSE,TRUE,"Accident w/Injuries","Vehicle Accident"
"623",17059,-78.492001,38.034765,"2016-11-19","Football","Georgia Tech",TRUE,FALSE,"Vandalism","Disorderly Conduct"
"624",17060,-78.484539,38.037819,"2016-11-19","Football","Georgia Tech",TRUE,FALSE,"Motor Vehicle Theft","Theft"
"625",17061,-78.494399,38.024646,"2016-11-19","Football","Georgia Tech",TRUE,FALSE,"Hit and Run","Vehicle Accident"
"626",17062,-78.503011,38.048623,"2016-11-19","Football","Georgia Tech",TRUE,FALSE,"Burglary","Theft"
"627",17063,-78.500296,38.034988,"2016-11-19","Football","Georgia Tech",TRUE,FALSE,"Larceny - Shoplifitng","Theft"
"628",17064,-78.487892,38.030788,"2016-11-19","Football","Georgia Tech",TRUE,FALSE,"Hit and Run","Vehicle Accident"
"629",17065,-78.481417,38.029272,"2016-11-19","Football","Georgia Tech",TRUE,FALSE,"Animal Complaint","Animal-related"
"630",17066,-78.512573,38.020111,"2016-11-19","Football","Georgia Tech",TRUE,FALSE,"Larceny - From Motor Vehicle","Theft"
"631",17067,-78.50246,38.042334,"2016-11-19","Football","Georgia Tech",TRUE,FALSE,"Assault Simple","Threat and/or Assault"
"632",17068,-78.481638,38.027754,"2016-11-19","Football","Georgia Tech",TRUE,FALSE,"Larceny - From Motor Vehicle","Theft"
"633",17069,-78.486048,38.028539,"2016-11-19","Football","Georgia Tech",TRUE,FALSE,"Animal Complaint","Animal-related"
"634",17070,-78.500517,38.034639,"2016-11-19","Football","Georgia Tech",TRUE,FALSE,"Death Investigation - DOA","Other"
"635",17071,-78.462244,38.038739,"2016-11-19","Football","Georgia Tech",TRUE,FALSE,"Assault Simple","Threat and/or Assault"
"636",17072,-78.49006,38.066776,"2016-11-19","Football","Georgia Tech",TRUE,FALSE,"Driving Under the Influence","Substance Abuse"
"637",17073,-78.500517,38.034639,"2016-11-19","Football","Georgia Tech",TRUE,FALSE,"Disorderly Conduct","Disorderly Conduct"
"638",17074,-78.494844,38.059171,"2016-11-19","Football","Georgia Tech",TRUE,FALSE,"Suspicious Activity","Disorderly Conduct"
"639",17075,-78.48225,38.065057,"2016-11-19","Football","Georgia Tech",TRUE,FALSE,"Suspicious Activity","Disorderly Conduct"
"640",17167,-78.454841,38.026902,"2016-11-12","Football","Miami (FL)",FALSE,FALSE,"Suspicious Activity","Disorderly Conduct"
"641",17168,-78.500062,38.034497,"2016-11-12","Football","Miami (FL)",FALSE,FALSE,"Hit and Run","Vehicle Accident"
"642",17169,-78.477549,38.030267,"2016-11-12","Football","Miami (FL)",FALSE,FALSE,"Hit and Run","Vehicle Accident"
"643",17170,-78.496843,38.021516,"2016-11-12","Football","Miami (FL)",FALSE,FALSE,"Assault Simple","Threat and/or Assault"
"644",17171,-78.477549,38.030267,"2016-11-12","Football","Miami (FL)",FALSE,FALSE,"Hit and Run","Vehicle Accident"
"645",17172,-78.475337,38.03394,"2016-11-12","Football","Miami (FL)",FALSE,FALSE,"Towed Vehicle","Other"
"646",17173,-78.497323,38.035783,"2016-11-12","Football","Miami (FL)",FALSE,FALSE,"Towed Vehicle","Other"
"647",17174,-78.496505,38.034171,"2016-11-12","Football","Miami (FL)",FALSE,FALSE,"Towed Vehicle","Other"
