RecordID,FeeAmount,RabiesExpirationDate,StreetName,TagNumber,TagType,TagYear,BlockNumber
14908,4,2021-04-24T00:00:00.000Z,CHERRY AVE ,46595,Unsexed - 1 Year         ,2017,900
14909,4,2020-04-04T00:00:00.000Z,ARLINGTON BLVD ,46596,Unsexed - 1 Year         ,2017,2100
14910,4,2022-12-31T00:00:00.000Z,HARTMANS MILL RD ,46597,Unsexed - 1 Year         ,2017,100
14911,4,2018-06-15T00:00:00.000Z,ERIC PL ,46598,Unsexed - 1 Year         ,2017,100
14912,4,2021-04-26T00:00:00.000Z,AGNESE ST ,46599,Unsexed - 1 Year         ,2017,1200
14913,4,2020-02-02T00:00:00.000Z,LEONARD ST ,46600,Unsexed - 1 Year         ,2017,1100
14914,4,2018-05-06T00:00:00.000Z,RIDGE ST ,46601,Unsexed - 1 Year         ,2017,100
14915,4,2017-09-06T00:00:00.000Z,ASHBY PL ,46602,Unsexed - 1 Year         ,2017,1000
14916,4,2020-01-21T00:00:00.000Z,STADIUM RD ,46603,Unsexed - 1 Year         ,2017,2300
14917,4,2020-10-14T00:00:00.000Z,ALTAVISTA AVE ,46604,Unsexed - 1 Year         ,2017,800
14918,4,2020-11-13T00:00:00.000Z,TARLETON DR ,46605,Unsexed - 1 Year         ,2017,2100
14919,4,2018-12-04T00:00:00.000Z,RIVERSIDE AVE ,46606,Unsexed - 1 Year         ,2017,300
14920,4,2019-09-19T00:00:00.000Z,AVON ST ,46607,Unsexed - 1 Year         ,2017,1400
14921,4,2018-10-15T00:00:00.000Z,BAKER ST ,46608,Unsexed - 1 Year         ,2017,1400
14922,4,2021-06-07T00:00:00.000Z,CHARLTON AVE ,46609,Unsexed - 1 Year         ,2017,900
14923,4,2020-10-04T00:00:00.000Z,WILDER DR ,46610,Unsexed - 1 Year         ,2017,600
14924,4,2016-10-21T00:00:00.000Z,UNASSIGNED ,46611,Unsexed - 1 Year         ,2017,0
14925,4,2018-06-26T00:00:00.000Z,HILLTOP RD ,46612,Unsexed - 1 Year         ,2017,1100
14926,4,2019-01-07T00:00:00.000Z,CEDAR HILL RD ,46613,Unsexed - 1 Year         ,2017,1700
14927,4,2018-02-26T00:00:00.000Z,DELLMEAD LN ,46614,Unsexed - 1 Year         ,2017,2300
14928,4,2021-04-02T00:00:00.000Z,SHAMROCK RD ,46615,Unsexed - 1 Year         ,2017,600
14929,10,2020-07-23T00:00:00.000Z,KENWOOD LN ,46616,Sexed - 1 Year           ,2017,1600
14930,4,2019-02-24T00:00:00.000Z,LOCUST LN ,46617,Unsexed - 1 Year         ,2017,900
14931,4,2016-03-31T00:00:00.000Z,ST GEORGE AVE ,46618,Unsexed - 1 Year         ,2017,1200
14932,4,2020-03-08T00:00:00.000Z,RUGBY RD ,46619,Unsexed - 1 Year         ,2017,900
14933,4,2020-03-08T00:00:00.000Z,RUGBY RD ,46620,Unsexed - 1 Year         ,2017,900
14934,4,2020-02-06T00:00:00.000Z,MERIWETHER ST ,46621,Unsexed - 1 Year         ,2017,1200
14935,4,2020-03-16T00:00:00.000Z,CAMELLIA DR ,46622,Unsexed - 1 Year         ,2017,300
14936,4,2019-01-05T00:00:00.000Z,ST ANNES RD ,46623,Unsexed - 1 Year         ,2017,1600
14937,4,2017-03-24T00:00:00.000Z,DAIRY RD ,46624,Unsexed - 1 Year         ,2017,1800
14938,4,2022-01-09T00:00:00.000Z,DAIRY RD ,46625,Unsexed - 1 Year         ,2017,1800
14939,4,2020-05-04T00:00:00.000Z,COTTONWOOD RD ,46626,Unsexed - 1 Year         ,2017,1000
14940,4,2019-10-17T00:00:00.000Z,ALTAMONT ST ,46627,Unsexed - 1 Year         ,2017,400
14941,4,2020-02-08T00:00:00.000Z,NORTHWOOD AVE ,46628,Unsexed - 1 Year         ,2017,700
14942,4,2018-06-21T00:00:00.000Z,WELLFORD ST ,46629,Unsexed - 1 Year         ,2017,1400
14943,4,2017-02-01T00:00:00.000Z,RIDGE ST ,46630,Unsexed - 1 Year         ,2017,100
14944,4,2016-04-08T00:00:00.000Z,LOCUST AVE ,46631,Unsexed - 1 Year         ,2017,600
14945,4,2022-05-08T00:00:00.000Z,JEFFERSON PARK AVE ,46632,Unsexed - 1 Year         ,2017,2400
14946,4,2016-03-11T00:00:00.000Z,HIGHLAND AVE ,46633,Unsexed - 1 Year         ,2017,2300
14947,4,2023-01-30T00:00:00.000Z,18TH ST NE ,46634,Unsexed - 1 Year         ,2017,200
14948,4,2021-01-24T00:00:00.000Z,FENDALL AVE ,46635,Unsexed - 1 Year         ,2017,1900
14949,4,2018-03-28T00:00:00.000Z,FENDALL AVE ,46636,Unsexed - 1 Year         ,2017,1900
14950,10,2022-10-05T00:00:00.000Z,BROOKWOOD DR ,46637,Sexed - 1 Year           ,2017,100
14951,4,2020-08-07T00:00:00.000Z,MONTICELLO AVE ,46638,Unsexed - 1 Year         ,2017,900
14952,4,2020-08-29T00:00:00.000Z,UNASSIGNED ,46639,Unsexed - 1 Year         ,2017,0
14953,4,2018-02-14T00:00:00.000Z,ST JAMES CIR ,46640,Unsexed - 1 Year         ,2017,800
14954,4,2018-02-14T00:00:00.000Z,ST JAMES CIR ,46641,Unsexed - 1 Year         ,2017,800
14955,4,2020-03-13T00:00:00.000Z,WESTWOOD RD ,46642,Unsexed - 1 Year         ,2017,1400
14956,4,2020-09-06T00:00:00.000Z,WESTWOOD RD ,46643,Unsexed - 1 Year         ,2017,1400
14957,4,2020-06-09T00:00:00.000Z,WESTWOOD RD ,46644,Unsexed - 1 Year         ,2017,1400
14958,4,2018-11-11T00:00:00.000Z,ST CLAIR AVE ,46645,Unsexed - 1 Year         ,2017,800
14959,4,2020-06-09T00:00:00.000Z,COLEMAN ST ,46646,Unsexed - 1 Year         ,2017,1000
14960,4,2019-01-30T00:00:00.000Z,2ND ST NE ,46647,Unsexed - 1 Year         ,2017,800
14961,4,2019-03-11T00:00:00.000Z,RAYON ST ,46648,Unsexed - 1 Year         ,2017,1000
14962,4,2017-08-26T00:00:00.000Z,HAZEL ST ,46649,Unsexed - 1 Year         ,2017,1200
14963,4,2018-04-22T00:00:00.000Z,MARION CT ,46650,Unsexed - 1 Year         ,2017,100
14964,10,2020-10-11T00:00:00.000Z,BOLLING AVE ,46651,Sexed - 1 Year           ,2017,800
14965,4,2017-05-20T00:00:00.000Z,JEFFERSON PARK CIR ,46652,Unsexed - 1 Year         ,2017,2600
14966,4,2018-08-25T00:00:00.000Z,WALKER SQ ,46653,Unsexed - 1 Year         ,2017,700
14967,4,2020-06-27T00:00:00.000Z,YORKTOWN DR ,46654,Unsexed - 1 Year         ,2017,1600
14968,4,2019-11-09T00:00:00.000Z,STEWART CIR ,46655,Unsexed - 1 Year         ,2017,100
14969,4,2019-04-07T00:00:00.000Z,CHISHOLM PL ,46656,Unsexed - 1 Year         ,2017,100
14970,4,2017-05-24T00:00:00.000Z,CLEVELAND AVE ,46657,Unsexed - 1 Year         ,2017,100
14971,4,2017-06-20T00:00:00.000Z,CLEVELAND AVE ,46658,Unsexed - 1 Year         ,2017,100
14972,4,2021-07-13T00:00:00.000Z,KENWOOD LN ,46659,Unsexed - 1 Year         ,2017,1400
14973,4,2021-01-19T00:00:00.000Z,KENWOOD LN ,46660,Unsexed - 1 Year         ,2017,1400
14974,4,2020-05-01T00:00:00.000Z,KENWOOD LN ,46661,Unsexed - 1 Year         ,2017,1400
14975,4,2020-10-26T00:00:00.000Z,CHESAPEAKE ST ,46662,Unsexed - 1 Year         ,2017,1300
14976,4,2020-10-26T00:00:00.000Z,CHESAPEAKE ST ,46663,Unsexed - 1 Year         ,2017,1300
14977,4,2018-12-11T00:00:00.000Z,RUGBY RD ,46664,Unsexed - 1 Year         ,2017,1300
14978,4,2017-04-14T00:00:00.000Z,MONTE VISTA AVE ,46665,Unsexed - 1 Year         ,2017,300
14979,4,2020-02-20T00:00:00.000Z,MEADOWBROOK RD ,46666,Unsexed - 1 Year         ,2017,2000
14980,1,2020-07-21T00:00:00.000Z,BRUCE AVE ,46667,Replacement              ,2017,1600
14981,10,2019-08-29T00:00:00.000Z,ST CHARLES AVE ,46668,Sexed - 1 Year           ,2017,800
14982,4,2023-01-20T00:00:00.000Z,FRANKLIN ST ,46669,Unsexed - 1 Year         ,2017,700
14983,4,2021-01-03T00:00:00.000Z,ROYS PL ,46670,Unsexed - 1 Year         ,2017,100
14984,4,2022-06-17T00:00:00.000Z,WOODLAND DR ,46672,Unsexed - 1 Year         ,2017,2500
14985,4,2021-02-28T00:00:00.000Z,MONTROSE AVE ,46673,Unsexed - 1 Year         ,2017,700
14986,4,2020-02-27T00:00:00.000Z,ST CHARLES CT ,46674,Unsexed - 1 Year         ,2017,1100
14987,4,2020-02-27T00:00:00.000Z,ST CHARLES CT ,46675,Unsexed - 1 Year         ,2017,1100
14988,4,2023-01-16T00:00:00.000Z,TRAILRIDGE RD ,46676,Unsexed - 1 Year         ,2017,1600
14989,4,2017-05-15T00:00:00.000Z,RAINIER RD ,46677,Unsexed - 1 Year         ,2017,900
14990,4,2019-04-22T00:00:00.000Z,RAINIER RD ,46678,Unsexed - 1 Year         ,2017,900
14991,4,2019-02-18T00:00:00.000Z,WAYSIDE PL ,46679,Unsexed - 1 Year         ,2017,1800
14992,4,2020-08-31T00:00:00.000Z,HUNTLEY AVE ,46680,Unsexed - 1 Year         ,2017,300
14993,4,2019-04-20T00:00:00.000Z,ELIZABETH AVE ,46681,Unsexed - 1 Year         ,2017,600
14994,10,2019-04-04T00:00:00.000Z,E MARKET ST ,46682,Sexed - 1 Year           ,2017,1300
14995,4,2020-01-10T00:00:00.000Z,MELBOURNE PARK CIR ,46683,Unsexed - 1 Year         ,2017,100
14996,4,2022-03-09T00:00:00.000Z,CHISHOLM PL ,46684,Unsexed - 1 Year         ,2017,100
14997,4,2018-02-12T00:00:00.000Z,MAURY AVE ,46685,Unsexed - 1 Year         ,2017,200
14998,10,2020-04-12T00:00:00.000Z,SHAMROCK RD ,46686,Sexed - 1 Year           ,2017,200
14999,4,2018-04-14T00:00:00.000Z,ST CHARLES AVE ,46687,Unsexed - 1 Year         ,2017,1000
15000,4,2022-03-12T00:00:00.000Z,HOLMES AVE ,46688,Unsexed - 1 Year         ,2017,1200
15001,4,2020-06-03T00:00:00.000Z,MONTROSE AVE ,46689,Unsexed - 1 Year         ,2017,1100
15002,4,2021-01-13T00:00:00.000Z,MONTROSE AVE ,46690,Unsexed - 1 Year         ,2017,1100
15003,4,2018-10-14T00:00:00.000Z,SHORT 18TH ST ,46691,Unsexed - 1 Year         ,2017,1400
15004,4,2021-01-29T00:00:00.000Z,RUGBY AVE ,46692,Unsexed - 1 Year         ,2017,1500
15005,4,2020-09-15T00:00:00.000Z,13TH ST NE ,46693,Unsexed - 1 Year         ,2017,300
15006,4,2018-06-25T00:00:00.000Z,JEFFERSON PARK AVE ,46694,Unsexed - 1 Year         ,2017,2300
15007,4,2018-09-30T00:00:00.000Z,JEFFERSON PARK AVE ,46695,Unsexed - 1 Year         ,2017,2300
15008,4,2018-12-13T00:00:00.000Z,MONTE VISTA AVE ,46696,Unsexed - 1 Year         ,2017,200
15009,4,2019-08-02T00:00:00.000Z,VINE ST ,46697,Unsexed - 1 Year         ,2017,1400
15010,4,2017-05-08T00:00:00.000Z,VALLEY RD ,46698,Unsexed - 1 Year         ,2017,100
15011,4,2017-06-16T00:00:00.000Z,OXFORD RD ,46699,Unsexed - 1 Year         ,2017,1500
15012,4,2020-06-16T00:00:00.000Z,WELK PL ,46700,Unsexed - 1 Year         ,2017,100
15013,4,2022-12-18T00:00:00.000Z,CITY WALK WAY ,46701,Unsexed - 1 Year         ,2017,2000
15014,4,2020-06-29T00:00:00.000Z,CITY WALK WAY ,46702,Unsexed - 1 Year         ,2017,2000
15015,4,2021-10-07T00:00:00.000Z,HARRIS RD ,46703,Unsexed - 1 Year         ,2017,600
15016,4,2017-07-15T00:00:00.000Z,MEADOWBROOK HEIGHTS RD ,46704,Unsexed - 1 Year         ,2017,1700
15017,10,2017-06-30T00:00:00.000Z,ORANGEDALE AVE ,46705,Sexed - 1 Year           ,2017,700
15018,4,2020-06-08T00:00:00.000Z,LYONS COURT LN ,46706,Unsexed - 1 Year         ,2017,700
15019,4,2020-04-19T00:00:00.000Z,MOSELEY DR ,46707,Unsexed - 1 Year         ,2017,400
15020,4,2017-07-14T00:00:00.000Z,CITY WALK WAY ,46708,Unsexed - 1 Year         ,2017,4000
15021,4,2021-01-12T00:00:00.000Z,GROVE RD ,46709,Unsexed - 1 Year         ,2017,1300
15022,4,2020-01-20T00:00:00.000Z,GROVE ST EXT ,46710,Unsexed - 1 Year         ,2017,1600
15023,4,2021-03-02T00:00:00.000Z,AVON ST ,46711,Unsexed - 1 Year         ,2017,500
15024,4,2020-07-17T00:00:00.000Z,TODD AVE ,46712,Unsexed - 1 Year         ,2017,100
15025,4,2019-12-10T00:00:00.000Z,CITY WALK WAY ,46713,Unsexed - 1 Year         ,2017,4000
15026,4,2019-09-07T00:00:00.000Z,STRIBLING AVE ,46714,Unsexed - 1 Year         ,2017,200
15027,4,2022-10-26T00:00:00.000Z,HEMLOCK LN ,46715,Unsexed - 1 Year         ,2017,900
15028,4,2020-01-14T00:00:00.000Z,BING LN ,46716,Unsexed - 1 Year         ,2017,900
15029,4,2022-07-31T00:00:00.000Z,PARK ST ,46717,Unsexed - 1 Year         ,2017,1000
15030,4,2019-12-13T00:00:00.000Z,MOBILE LN ,46718,Unsexed - 1 Year         ,2017,400
15031,4,2019-08-15T00:00:00.000Z,E MAIN ST ,46719,Unsexed - 1 Year         ,2017,400
15032,4,2020-01-18T00:00:00.000Z,BLUE RIDGE RD ,46720,Unsexed - 1 Year         ,2017,1900
15033,10,2017-09-26T00:00:00.000Z,HARDWOOD AVE ,46721,Sexed - 1 Year           ,2017,1600
15034,10,2020-11-01T00:00:00.000Z,10TH ST NW ,46722,Sexed - 1 Year           ,2017,200
15035,4,2020-09-14T00:00:00.000Z,BROAD AVE ,46723,Unsexed - 1 Year         ,2017,1500
15036,10,2021-08-22T00:00:00.000Z,ROSSER AVE W ,46724,Sexed - 1 Year           ,2017,200
15037,4,2021-04-06T00:00:00.000Z,ROUGEMONT AVE ,46725,Unsexed - 1 Year         ,2017,900
15038,4,2020-10-16T00:00:00.000Z,ROBINSON WOODS ,46726,Unsexed - 1 Year         ,2017,100
15039,4,2019-07-19T00:00:00.000Z,RIDGE ST ,46727,Unsexed - 1 Year         ,2017,1000
15040,4,2022-11-15T00:00:00.000Z,PARK PLZ ,46729,Unsexed - 1 Year         ,2017,500
15041,4,2017-09-16T00:00:00.000Z,UNASSIGNED ,46730,Unsexed - 1 Year         ,2017,0
15042,4,2018-03-08T00:00:00.000Z,MICHIE DR ,46731,Unsexed - 1 Year         ,2017,2100
15043,4,2020-12-29T00:00:00.000Z,GILLESPIE AVE ,46732,Unsexed - 1 Year         ,2017,700
15044,4,2020-06-27T00:00:00.000Z,BANBURY ST ,46733,Unsexed - 1 Year         ,2017,2200
15045,4,2021-12-20T00:00:00.000Z,BANBURY ST ,46734,Unsexed - 1 Year         ,2017,2200
15046,4,2020-09-20T00:00:00.000Z,LYONS CT ,46735,Unsexed - 1 Year         ,2017,600
15047,4,2020-06-27T00:00:00.000Z,WINE CELLAR CIR ,46736,Unsexed - 1 Year         ,2017,6000
15048,4,2020-03-21T00:00:00.000Z,DRUID AVE ,46737,Unsexed - 1 Year         ,2017,1100
15049,4,2020-11-21T00:00:00.000Z,UNKNOWN ,46738,Unsexed - 1 Year         ,2017,0
15050,4,2020-11-21T00:00:00.000Z,UNKNOWN ,46739,Unsexed - 1 Year         ,2017,0
15051,4,2018-03-22T00:00:00.000Z,UNKNOWN ,46740,Unsexed - 1 Year         ,2017,0
15052,4,2018-02-18T00:00:00.000Z,GARRETT ST ,46741,Unsexed - 1 Year         ,2017,200
15053,4,2018-04-22T00:00:00.000Z,5TH ST SW ,46742,Unsexed - 1 Year         ,2017,400
15054,4,2018-04-22T00:00:00.000Z,5TH ST SW ,46742,Unsexed - 1 Year         ,2017,400
15055,4,2018-04-28T00:00:00.000Z,UNKNOWN ,46744,Unsexed - 1 Year         ,2017,0
15056,4,2016-10-25T00:00:00.000Z,OLD FIFTH CIR ,46745,Unsexed - 1 Year         ,2017,100
15057,4,2020-12-15T00:00:00.000Z,GRAVES ST ,46746,Unsexed - 1 Year         ,2017,700
15058,4,2017-10-04T00:00:00.000Z,NORWICH ST ,46747,Unsexed - 1 Year         ,2017,100
15059,4,2020-03-04T00:00:00.000Z,HARMON ST ,46748,Unsexed - 1 Year         ,2017,100
15060,4,2017-11-28T00:00:00.000Z,DRUID AVE ,46749,Unsexed - 1 Year         ,2017,1100
15061,4,2021-02-10T00:00:00.000Z,HOLMES AVE ,46750,Unsexed - 1 Year         ,2017,1000
15062,4,2020-08-04T00:00:00.000Z,1ST ST N ,46751,Unsexed - 1 Year         ,2017,300
15063,4,2020-05-09T00:00:00.000Z,GROVE ST ,46752,Unsexed - 1 Year         ,2017,700
15064,4,2019-09-01T00:00:00.000Z,SUNSET RD ,46753,Unsexed - 1 Year         ,2017,2400
15065,4,2018-12-01T00:00:00.000Z,THOMAS DR ,46754,Unsexed - 1 Year         ,2017,1900
15066,4,2020-11-09T00:00:00.000Z,WALKER SQ ,46755,Unsexed - 1 Year         ,2017,700
15067,4,2021-01-30T00:00:00.000Z,BELMONT AVE ,46756,Unsexed - 1 Year         ,2017,900
15068,4,2021-09-26T00:00:00.000Z,BELMONT AVE ,46757,Unsexed - 1 Year         ,2017,900
15069,10,2018-03-22T00:00:00.000Z,STEWART CIR ,46758,Sexed - 1 Year           ,2017,100
15070,4,2021-04-19T00:00:00.000Z,BRUCE AVE ,46759,Unsexed - 1 Year         ,2017,1700
15071,4,2020-11-22T00:00:00.000Z,GROVE RD ,46760,Unsexed - 1 Year         ,2017,1500
15072,4,2019-07-18T00:00:00.000Z,CABELL AVE ,46761,Unsexed - 1 Year         ,2017,600
15073,4,2018-03-31T00:00:00.000Z,GENTRY LN ,46762,Unsexed - 1 Year         ,2017,1400
15074,4,2021-01-17T00:00:00.000Z,GREENWICH CT ,46763,Unsexed - 1 Year         ,2017,100
15075,10,2021-05-31T00:00:00.000Z,SPOTTSWOOD RD ,46764,Sexed - 1 Year           ,2017,2000
15076,4,2018-11-20T00:00:00.000Z,11TH ST NW ,46765,Unsexed - 1 Year         ,2017,500
15077,4,2018-11-20T00:00:00.000Z,11TH ST NW ,46766,Unsexed - 1 Year         ,2017,500
15078,4,2021-02-03T00:00:00.000Z,VALLEY VIEW CIR ,46767,Unsexed - 1 Year         ,2017,800
15079,4,2021-07-03T00:00:00.000Z,RIVERSIDE AVE ,46768,Unsexed - 1 Year         ,2017,400
15080,4,2018-07-02T00:00:00.000Z,MOBILE LN ,46769,Unsexed - 1 Year         ,2017,0
15081,4,2021-07-04T00:00:00.000Z,ST GEORGE AVE ,46770,Unsexed - 1 Year         ,2017,1200
15082,4,2019-02-05T00:00:00.000Z,E JEFFERSON ST ,46771,Unsexed - 1 Year         ,2017,200
15083,4,2019-03-10T00:00:00.000Z,MADISON AVE ,46772,Unsexed - 1 Year         ,2017,1600
15084,4,2018-05-22T00:00:00.000Z,UNIVERSITY CIR ,46773,Unsexed - 1 Year         ,2017,0
15085,4,2018-07-23T00:00:00.000Z,PARK ST ,46774,Unsexed - 1 Year         ,2017,700
15086,10,2018-07-10T00:00:00.000Z,HARRIS RD ,46775,Sexed - 1 Year           ,2017,800
15087,4,2021-03-10T00:00:00.000Z,ARLINGTON BLVD ,46776,Unsexed - 1 Year         ,2017,2100
15088,4,2018-02-24T00:00:00.000Z,ROSE HILL DR ,46777,Unsexed - 1 Year         ,2017,1500
15089,4,2021-01-12T00:00:00.000Z,CABELL AVE ,46778,Unsexed - 1 Year         ,2017,600
15090,4,2018-06-17T00:00:00.000Z,KENWOOD LN ,46779,Unsexed - 1 Year         ,2017,1200
15091,10,2020-09-19T00:00:00.000Z,ORANGEDALE AVE ,46780,Sexed - 1 Year           ,2017,700
15092,4,2022-02-06T00:00:00.000Z,CHESAPEAKE ST ,46781,Unsexed - 1 Year         ,2017,1400
15093,4,2021-07-12T00:00:00.000Z,GROVE AVE ,46782,Unsexed - 1 Year         ,2017,700
15094,4,2018-03-13T00:00:00.000Z,GROVE AVE ,46783,Unsexed - 1 Year         ,2017,700
15095,4,2021-01-29T00:00:00.000Z,BOLLING AVE ,46784,Unsexed - 1 Year         ,2017,800
15096,4,2020-01-21T00:00:00.000Z,FONTAINE AVE ,46785,Unsexed - 1 Year         ,2017,2300
15097,4,2021-06-21T00:00:00.000Z,WALKER SQ ,46786,Unsexed - 1 Year         ,2017,700
15098,12,2017-10-13T00:00:00.000Z,MEADOWBROOK HEIGHTS RD ,46788,Unsexed - 3 Year         ,2017,1600
15099,4,2020-03-07T00:00:00.000Z,RUGBY CIR ,46789,Unsexed - 1 Year         ,2017,1700
15100,4,2020-09-12T00:00:00.000Z,13TH ST NW ,46790,Unsexed - 1 Year         ,2017,200
15101,4,2020-03-26T00:00:00.000Z,GRAVES ST ,46791,Unsexed - 1 Year         ,2017,700
15102,4,2018-03-16T00:00:00.000Z,E JEFFERSON ST ,46792,Unsexed - 1 Year         ,2017,1100
15103,4,2021-04-25T00:00:00.000Z,JEFFERSON PARK AVE ,46793,Unsexed - 1 Year         ,2017,1800
15104,4,2018-03-24T00:00:00.000Z,2ND ST NE ,46794,Unsexed - 1 Year         ,2017,500
15105,4,2018-07-11T00:00:00.000Z,NASSAU ST ,46797,Unsexed - 1 Year         ,2017,500
15106,10,2017-11-13T00:00:00.000Z,HARDY DR ,46901,Sexed - 1 Year           ,2017,800
15107,10,2020-11-08T00:00:00.000Z,ROUGEMONT AVE ,46902,Sexed - 1 Year           ,2017,500
15108,4,2017-06-26T00:00:00.000Z,ALTAVISTA AVE ,46903,Unsexed - 1 Year         ,2017,900
15109,4,2017-02-02T00:00:00.000Z,FENDALL AVE ,46904,Unsexed - 1 Year         ,2017,1900
15110,4,2018-11-10T00:00:00.000Z,FENDALL AVE ,46905,Unsexed - 1 Year         ,2017,1900
15111,4,2019-05-11T00:00:00.000Z,WELLFORD ST ,46906,Unsexed - 1 Year         ,2017,1200
15112,4,2019-02-18T00:00:00.000Z,HILLTOP RD ,46907,Unsexed - 1 Year         ,2017,1100
15113,4,2020-08-23T00:00:00.000Z,RUGBY RD ,46908,Unsexed - 1 Year         ,2017,1400
15114,4,2018-05-06T00:00:00.000Z,GROVE AVE ,46909,Unsexed - 1 Year         ,2017,700
15115,4,2020-10-05T00:00:00.000Z,GROVE ST ,46910,Unsexed - 1 Year         ,2017,1000
15116,4,2020-12-23T00:00:00.000Z,YORKTOWN DR ,46911,Unsexed - 1 Year         ,2017,1800
15117,4,2021-02-06T00:00:00.000Z,JEFFERSON PARK AVE ,46912,Unsexed - 1 Year         ,2017,2700
15118,4,2021-08-28T00:00:00.000Z,BIRDWOOD CT ,46913,Unsexed - 1 Year         ,2017,100
15119,4,2020-09-19T00:00:00.000Z,2ND ST NE ,46914,Unsexed - 1 Year         ,2017,400
15120,4,2018-10-07T00:00:00.000Z,2ND ST NE ,46915,Unsexed - 1 Year         ,2017,400
15121,4,2019-02-06T00:00:00.000Z,DOUGLAS AVE ,46916,Unsexed - 1 Year         ,2017,200
15122,4,2019-01-15T00:00:00.000Z,MICHAEL PL ,46917,Unsexed - 1 Year         ,2017,1900
15123,4,2022-01-23T00:00:00.000Z,JEFFERSON PARK AVE ,46919,Unsexed - 1 Year         ,2017,1700
15124,4,2020-02-13T00:00:00.000Z,KENWOOD LN ,46920,Unsexed - 1 Year         ,2017,1300
15125,4,2020-03-16T00:00:00.000Z,KENWOOD LN ,46921,Unsexed - 1 Year         ,2017,1300
15126,4,2020-01-13T00:00:00.000Z,FARISH ST ,46922,Unsexed - 1 Year         ,2017,600
15127,10,2020-05-02T00:00:00.000Z,FARISH ST ,46923,Sexed - 1 Year           ,2017,600
15128,4,2020-04-12T00:00:00.000Z,10 1/2 ST NW ,46924,Unsexed - 1 Year         ,2017,500
15129,4,2020-11-10T00:00:00.000Z,LOCUST AVE ,46925,Unsexed - 1 Year         ,2017,1100
15130,4,2019-12-22T00:00:00.000Z,ROSSER LN ,46926,Unsexed - 1 Year         ,2017,900
15131,4,2018-07-07T00:00:00.000Z,RAYMOND RD ,46927,Unsexed - 1 Year         ,2017,900
15132,4,2020-09-13T00:00:00.000Z,MINOR RD ,46928,Unsexed - 1 Year         ,2017,2000
15133,4,2019-02-22T00:00:00.000Z,WELLFORD ST ,46929,Unsexed - 1 Year         ,2017,1100
15134,4,2017-06-07T00:00:00.000Z,GROVE RD ,46930,Unsexed - 1 Year         ,2017,1400
15135,4,2020-06-06T00:00:00.000Z,E MARKET ST ,46931,Unsexed - 1 Year         ,2017,1300
15136,4,2021-03-24T00:00:00.000Z,HOLMES AVE ,46932,Unsexed - 1 Year         ,2017,1200
15137,10,2021-07-11T00:00:00.000Z,NORTH BERKSHIRE RD ,46933,Sexed - 1 Year           ,2017,2400
15138,4,2019-08-26T00:00:00.000Z,BLUE RIDGE RD ,46934,Unsexed - 1 Year         ,2017,1200
15139,4,2020-07-10T00:00:00.000Z,TWYMAN RD ,46935,Unsexed - 1 Year         ,2017,2100
15140,4,2019-05-06T00:00:00.000Z,WILLARD DR ,46936,Unsexed - 1 Year         ,2017,2500
15141,10,2023-01-28T00:00:00.000Z,BRANDYWINE DR ,46937,Sexed - 1 Year           ,2017,2200
15142,4,2020-07-06T00:00:00.000Z,WATERBURY CT ,46938,Unsexed - 1 Year         ,2017,100
15143,4,2022-02-22T00:00:00.000Z,CRESTMONT AVE ,46939,Unsexed - 1 Year         ,2017,2300
15144,4,2020-10-02T00:00:00.000Z,BRANDYWINE DR ,46940,Unsexed - 1 Year         ,2017,1600
15145,4,2020-02-11T00:00:00.000Z,GROVE AVE ,46941,Unsexed - 1 Year         ,2017,500
15146,4,2022-03-08T00:00:00.000Z,LEXINGTON AVE ,46942,Unsexed - 1 Year         ,2017,700
15147,4,2018-09-30T00:00:00.000Z,LEXINGTON AVE ,46943,Unsexed - 1 Year         ,2017,700
15148,4,2018-10-25T00:00:00.000Z,ALTAVISTA AVE ,46944,Unsexed - 1 Year         ,2017,1000
15149,4,2018-12-15T00:00:00.000Z,LESTER DR ,46945,Unsexed - 1 Year         ,2017,1400
15150,4,2020-03-28T00:00:00.000Z,GENTRY LN ,46946,Unsexed - 1 Year         ,2017,1400
15151,4,2021-04-06T00:00:00.000Z,NORTH AVE ,46947,Unsexed - 1 Year         ,2017,600
15152,4,2023-01-29T00:00:00.000Z,STONEHENGE AVE ,46948,Unsexed - 1 Year         ,2017,800
15153,4,2020-10-04T00:00:00.000Z,KERRY LN ,46949,Unsexed - 1 Year         ,2017,100
15154,4,2022-12-13T00:00:00.000Z,TRAILRIDGE RD ,46950,Unsexed - 1 Year         ,2017,1600
15155,4,2022-12-13T00:00:00.000Z,TRAILRIDGE RD ,46950,Unsexed - 1 Year         ,2017,1600
15156,4,2019-01-12T00:00:00.000Z,6TH ST SE ,46952,Unsexed - 1 Year         ,2017,1600
15157,4,2020-08-18T00:00:00.000Z,LYONS AVE ,46953,Unsexed - 1 Year         ,2017,700
15158,4,2022-12-16T00:00:00.000Z,BRANDYWINE DR ,46954,Unsexed - 1 Year         ,2017,1600
15159,4,2019-06-24T00:00:00.000Z,BLENHEIM AVE ,46955,Unsexed - 1 Year         ,2017,1000
15160,4,2023-01-03T00:00:00.000Z,CHESAPEAKE ST ,46956,Unsexed - 1 Year         ,2017,1300
15161,10,2017-02-26T00:00:00.000Z,CARLTON RD ,46957,Sexed - 1 Year           ,2017,300
