"","Latitude","Longitude"
"15447",38.043854,-78.470276
"15448",38.030184,-78.482828
"15449",38.051498,-78.5002
"15450",38.051498,-78.5002
"15451",38.033559,-78.490241
"15452",38.043474,-78.491562
"15453",38.032645,-78.496684
"15454",38.030267,-78.477549
"15455",38.017072,-78.498455
"15456",38.021016,-78.481214
"15457",38.019758,-78.514589
"15458",38.055785,-78.496363
"15459",38.030966,-78.488496
"15460",38.04053,-78.499922
"15461",38.030234,-78.508221
"15462",38.028506,-78.502389
"15463",38.03394,-78.475337
"15464",38.03394,-78.475337
"15465",38.019047,-78.469152
"15466",38.024714,-78.463696
"15467",38.014946,-78.503703
"15468",38.03264,-78.484434
"15469",38.031682,-78.481145
"15470",38.026588,-78.48045
"15471",38.03229,-78.463473
"15472",38.023971,-78.506828
"15473",38.065057,-78.48225
"15474",38.029733,-78.472753
"15475",38.030391,-78.480746
"15476",38.026588,-78.48045
"15477",38.030391,-78.480746
"15478",38.057707,-78.487433
"15479",38.024675,-78.495376
"15480",38.029801,-78.491318
"15481",38.024646,-78.494399
"15482",38.035177,-78.493817
"15483",38.020895,-78.464037
"15484",38.030167,-78.485534
"15485",38.020465,-78.514671
"15486",38.029931,-78.48003
"15487",38.020243,-78.514161
"15488",38.031382,-78.481145
"15489",38.03177,-78.507397
"15490",38.031382,-78.481145
"15491",38.057743,-78.491336
"15492",38.051498,-78.5002
"15493",38.036066,-78.477844
"15494",38.035852,-78.457354
"15495",38.024714,-78.463696
"15496",38.065629,-78.488112
"15497",38.016021,-78.47595
"15498",38.030191,-78.481861
"15499",38.040658,-78.471318
"15500",38.031848,-78.490814
"15501",38.049485,-78.506608
"15502",38.014495,-78.50005
"15503",38.06198,-78.494142
"15504",38.023231,-78.514402
"15505",38.025605,-78.48916
"15506",38.030391,-78.480746
"15507",38.037458,-78.49149
"15508",38.019047,-78.469152
"15509",38.064994,-78.486363
"15510",38.062362,-78.496624
"15511",38.033951,-78.49996
"15512",38.034637,-78.485106
"15513",38.022019,-78.488787
"15514",38.038224,-78.462871
"15515",38.051498,-78.5002
"15516",38.02958,-78.476031
"15517",38.027111,-78.486605
"15518",38.022019,-78.488787
"15519",38.033422,-78.484351
"15520",38.030267,-78.477549
"15521",38.027986,-78.484488
"15522",38.027986,-78.484488
"15523",38.022019,-78.488787
"15524",38.020477,-78.486886
"15525",38.027455,-78.493543
"15526",38.016965,-78.482611
"15527",38.033219,-78.498297
"15528",38.014495,-78.50005
"15529",38.026722,-78.497519
"15530",38.023421,-78.479709
"15531",38.04355,-78.503401
"15532",38.040259,-78.501247
"15533",38.031121,-78.480304
"15534",38.020895,-78.464037
"15535",38.01939,-78.466963
"15536",38.015926,-78.481467
"15537",38.036342,-78.488528
"15538",38.030482,-78.481848
"15539",38.022432,-78.469845
"15540",38.032749,-78.494765
"15541",38.031382,-78.481145
"15542",38.029163,-78.489832
"15543",38.055196,-78.5015
"15544",38.029591,-78.481582
"15545",38.063304,-78.497708
"15546",38.052849,-78.48642
"15547",38.028772,-78.477348
"15548",38.019716,-78.465579
"15549",38.040322,-78.484624
"15550",38.026588,-78.48045
"15551",38.019047,-78.469152
"15552",38.029972,-78.476647
"15553",38.024058,-78.479005
"15554",38.026588,-78.48045
"15555",38.018161,-78.475026
"15556",38.039167,-78.481411
"15557",38.031295,-78.489768
"15558",38.024646,-78.494399
"15559",38.032061,-78.509002
"15560",38.034665,-78.48799
"15561",38.026143,-78.519283
"15562",38.019814,-78.486029
"15563",38.016682,-78.485939
"15564",38.04482,-78.459622
"15565",38.012165,-78.512782
"15566",38.021039,-78.485149
"15567",38.05877,-78.487974
"15568",38.060855,-78.492224
"15569",38.014495,-78.50005
"15570",38.060855,-78.492224
"15571",38.019645,-78.46853
"15572",38.039732,-78.492033
"15573",38.042033,-78.491926
"15574",38.019047,-78.469152
"15575",38.031294,-78.484883
"15576",38.042828,-78.48473
"15577",38.041161,-78.495152
"15578",38.030267,-78.477549
"15579",38.030267,-78.477549
"15580",38.031294,-78.484883
"15581",38.062362,-78.496624
"15582",38.041161,-78.495152
"15583",38.028394,-78.4925
"15584",38.026588,-78.48045
"15585",38.064253,-78.493198
"15586",38.030391,-78.480746
"15587",38.021191,-78.487098
"15588",38.033647,-78.496482
"15589",38.036342,-78.488528
"15590",38.04404,-78.466042
"15591",38.030267,-78.477549
"15592",38.030267,-78.477549
"15593",38.030267,-78.477549
"15594",38.030267,-78.477549
"15595",38.014946,-78.503703
"15596",38.031303,-78.486222
"15597",38.030358,-78.478079
"15598",38.02304,-78.459678
"15599",38.025308,-78.507207
"15600",38.020111,-78.512573
"15601",38.031987,-78.49551
"15602",38.024646,-78.494399
"15603",38.024146,-78.474699
"15604",38.03394,-78.475337
"15605",38.057817,-78.493732
"15606",38.023408,-78.471574
"15607",38.026214,-78.467407
"15608",38.030267,-78.477549
"15609",38.031221,-78.482987
"15610",38.029435,-78.489618
"15611",38.026722,-78.497519
"15612",38.052849,-78.48642
"15613",38.017974,-78.481483
"15614",38.025075,-78.461317
"15615",38.026588,-78.48045
"15616",38.016886,-78.493051
"15617",38.026837,-78.483051
"15618",38.031682,-78.481145
"15619",38.025605,-78.48916
"15620",38.029435,-78.489618
"15621",38.051498,-78.5002
"15622",38.038739,-78.462244
"15623",38.030911,-78.479647
"15624",38.026588,-78.48045
"15625",38.026588,-78.48045
"15626",38.029803,-78.479272
"15627",38.030227,-78.479008
"15628",38.040322,-78.484624
"15629",38.031613,-78.478148
"15630",38.047832,-78.504303
"15631",38.025291,-78.480685
"15632",38.046235,-78.462147
"15633",38.025291,-78.480685
"15634",38.046044,-78.469881
"15635",38.026588,-78.48045
"15636",38.022563,-78.482348
"15637",38.052819,-78.498406
"15638",38.014495,-78.50005
"15639",38.052642,-78.502484
"15640",38.060222,-78.490328
"15641",38.020423,-78.495631
"15642",38.031613,-78.478148
"15643",38.060855,-78.492224
"15644",38.031987,-78.49551
"15645",38.041161,-78.495152
"15646",38.017745,-78.46969
"15647",38.027111,-78.486605
"15648",38.01793,-78.488354
"15649",38.014946,-78.503703
"15650",38.024348,-78.514989
"15651",38.034497,-78.500062
"15652",38.024915,-78.476461
"15653",38.03394,-78.475337
"15654",38.040323,-78.477686
"15655",38.019047,-78.469152
"15656",38.027592,-78.474548
"15657",38.046001,-78.479912
"15658",38.034122,-78.499326
"15659",38.037702,-78.485789
"15660",38.06198,-78.494142
"15661",38.036518,-78.475203
"15662",38.026722,-78.497519
"15663",38.041645,-78.509653
"15664",38.036717,-78.461813
"15665",38.024646,-78.494399
"15666",38.024509,-78.470299
"15667",38.015328,-78.510865
"15668",38.035696,-78.494993
"15669",38.031294,-78.484883
"15670",38.029242,-78.484014
"15671",38.024348,-78.514989
"15672",38.035319,-78.4627
"15673",38.03394,-78.475337
"15674",38.034702,-78.491991
"15675",38.028394,-78.4925
"15676",38.027592,-78.474548
"15677",38.031667,-78.482066
"15678",38.018774,-78.483294
"15679",38.030267,-78.477549
"15680",38.046154,-78.462374
"15681",38.027502,-78.478977
"15682",38.017307,-78.47547
"15683",38.031911,-78.480066
"15684",38.021759,-78.482908
"15685",38.03394,-78.475337
"15686",38.019047,-78.469152
"15687",38.019047,-78.469152
"15688",38.040639,-78.501015
"15689",38.035852,-78.457354
"15690",38.030184,-78.482828
"15691",38.029193,-78.482007
"15692",38.029193,-78.482007
"15693",38.037013,-78.489636
"15694",38.023265,-78.465232
"15695",38.03394,-78.475337
"15696",38.024675,-78.495376
"15697",38.047721,-78.503766
"15698",38.017166,-78.482095
"15699",38.034171,-78.496505
"15700",38.03264,-78.484434
"15701",38.03573,-78.500873
"15702",38.019645,-78.46853
"15703",38.014946,-78.503703
"15704",38.033951,-78.49996
"15705",38.014495,-78.50005
"15706",38.033091,-78.47027
"15707",38.030184,-78.482828
"15708",38.026214,-78.467407
"15709",38.058532,-78.488855
"15710",38.033001,-78.495935
"15711",38.024615,-78.511134
"15712",38.024646,-78.494399
"15713",38.030391,-78.480746
"15714",38.030534,-78.470865
"15715",38.042471,-78.511905
"15716",38.058532,-78.488855
"15717",38.014495,-78.50005
"15718",38.051498,-78.5002
"15719",38.020895,-78.464037
"15720",38.030391,-78.480746
"15721",38.028293,-78.508006
"15722",38.019047,-78.469152
"15723",38.019047,-78.469152
"15724",38.03394,-78.475337
"15725",38.03394,-78.475337
"15726",38.047832,-78.504303
"15727",38.035162,-78.499549
"15728",38.051498,-78.5002
"15729",38.033951,-78.49996
"15730",38.060071,-78.479574
"15731",38.03394,-78.475337
"15732",38.036242,-78.502401
"15733",38.030391,-78.480746
"15734",38.036242,-78.502401
"15735",38.030267,-78.477549
"15736",38.030267,-78.477549
"15737",38.030267,-78.477549
"15738",38.030267,-78.477549
"15739",38.023265,-78.465232
"15740",38.026633,-78.46845
"15741",38.022335,-78.518987
"15742",38.030184,-78.482828
"15743",38.027131,-78.516331
"15744",38.026581,-78.47762
"15745",38.030184,-78.482828
"15746",38.030184,-78.482828
"15747",38.042693,-78.465159
"15748",38.014495,-78.50005
"15749",38.031726,-78.498276
"15750",38.026937,-78.494957
"15751",38.026722,-78.497519
"15752",38.03394,-78.475337
"15753",38.02804,-78.510307
"15754",38.022028,-78.518714
"15755",38.026588,-78.48045
"15756",38.031382,-78.481145
"15757",38.030911,-78.479647
"15758",38.057712,-78.488289
"15759",38.042548,-78.460602
"15760",38.039001,-78.495834
"15761",38.029458,-78.510408
"15762",38.04308,-78.503292
"15763",38.018886,-78.492384
"15764",38.030184,-78.482828
"15765",38.02407,-78.471852
"15766",38.05877,-78.487974
"15767",38.024646,-78.494399
"15768",38.029931,-78.48003
"15769",38.03394,-78.475337
"15770",38.030966,-78.488496
"15771",38.039226,-78.483145
"15772",38.022211,-78.491258
"15773",38.024268,-78.514442
"15774",38.027836,-78.479737
"15775",38.036175,-78.48995
"15776",38.030391,-78.480746
"15777",38.060855,-78.492224
"15778",38.022839,-78.473248
"15779",38.021105,-78.481404
"15780",38.019047,-78.469152
"15781",38.019047,-78.469152
"15782",38.031595,-78.489768
"15783",38.034988,-78.500296
"15784",38.051498,-78.5002
"15785",38.024615,-78.511134
"15786",38.026881,-78.47762
"15787",38.030267,-78.477549
"15788",38.031707,-78.46553
"15789",38.032361,-78.481409
"15790",38.030267,-78.477549
"15791",38.026847,-78.493802
"15792",38.034447,-78.479734
"15793",38.03031,-78.474402
"15794",38.020322,-78.47548
"15795",38.02816,-78.47218
"15796",38.014979,-78.471295
"15797",38.020322,-78.47548
"15798",38.06062,-78.486536
"15799",38.015537,-78.472869
"15800",38.044104,-78.492733
"15801",38.026588,-78.48045
"15802",38.032895,-78.467148
"15803",38.034988,-78.500296
"15804",38.027592,-78.474548
"15805",38.018886,-78.492384
"15806",38.026588,-78.48045
"15807",38.012176,-78.510782
"15808",38.028009,-78.5024
"15809",38.024109,-78.503133
"15810",38.028686,-78.502631
"15811",38.024109,-78.503133
"15812",38.040294,-78.496232
"15813",38.024348,-78.514989
"15814",38.019047,-78.469152
"15815",38.019047,-78.469152
"15816",38.02485,-78.471272
"15817",38.019047,-78.469152
"15818",38.03394,-78.475337
"15819",38.030837,-78.492632
"15820",38.031799,-78.494644
"15821",38.065629,-78.488112
"15822",38.030267,-78.477549
"15823",38.020895,-78.464037
"15824",38.014495,-78.50005
"15825",38.048623,-78.503011
"15826",38.031987,-78.49551
"15827",38.034606,-78.470354
"15828",38.024393,-78.4987
"15829",38.019645,-78.46853
"15830",38.052715,-78.499043
"15831",38.022908,-78.485672
"15832",38.026837,-78.483051
"15833",38.038928,-78.467584
"15834",38.030191,-78.481861
"15835",38.030191,-78.481861
"15836",38.048623,-78.503011
"15837",38.031682,-78.481145
"15838",38.019047,-78.469152
"15839",38.030616,-78.487044
"15840",38.02935,-78.480554
"15841",38.03394,-78.475337
"15842",38.034284,-78.498138
"15843",38.048321,-78.463065
"15844",38.027836,-78.479737
"15845",38.040289,-78.462727
"15846",38.019047,-78.469152
"15847",38.014495,-78.50005
"15848",38.015145,-78.481442
"15849",38.030234,-78.508221
"15850",38.030391,-78.480746
"15851",38.017072,-78.498455
"15852",38.026588,-78.48045
"15853",38.017364,-78.472936
"15854",38.027284,-78.49075
"15855",38.020878,-78.46803
"15856",38.031121,-78.480304
"15857",38.017072,-78.498455
"15858",38.014495,-78.50005
"15859",38.045665,-78.490976
"15860",38.031726,-78.498276
"15861",38.035696,-78.494993
"15862",38.03573,-78.500873
"15863",38.034171,-78.496505
"15864",38.041804,-78.499982
"15865",38.019047,-78.469152
"15866",38.034284,-78.498138
"15867",38.024646,-78.494399
"15868",38.023355,-78.479555
"15869",38.019047,-78.469152
"15870",38.026214,-78.467407
"15871",38.034765,-78.492001
"15872",38.020465,-78.514671
"15873",38.013014,-78.512349
"15874",38.014495,-78.50005
"15875",38.030267,-78.477549
"15876",38.058532,-78.488855
"15877",38.030035,-78.494688
"15878",38.055196,-78.5015
"15879",38.025291,-78.480685
"15880",38.026588,-78.48045
"15881",38.030363,-78.481565
"15882",38.026588,-78.48045
"15883",38.017745,-78.46969
"15884",38.030064,-78.482227
"15885",38.026588,-78.48045
"15886",38.016682,-78.485939
"15887",38.023355,-78.479555
"15888",38.025291,-78.480685
"15889",38.030184,-78.482828
"15890",38.028394,-78.4925
"15891",38.032381,-78.478954
"15892",38.051498,-78.5002
"15893",38.055725,-78.503683
"15894",38.030391,-78.480746
"15895",38.030978,-78.481312
"15896",38.036158,-78.499392
"15897",38.035521,-78.495052
"15898",38.037614,-78.476349
"15899",38.034284,-78.498138
"15900",38.014495,-78.50005
"15901",38.027226,-78.466625
"15902",38.023408,-78.471574
"15903",38.051498,-78.5002
"15904",38.065057,-78.48225
"15905",38.023265,-78.465232
"15906",38.019716,-78.465579
"15907",38.029931,-78.48003
"15908",38.023796,-78.49979
"15909",38.03578,-78.486696
"15910",38.030184,-78.482828
"15911",38.048472,-78.541934
"15912",38.030267,-78.477549
"15913",38.065629,-78.488112
"15914",38.026588,-78.48045
"15915",38.026837,-78.483051
"15916",38.098946,-78.467436
"15917",38.026783,-78.510448
"15918",38.034938,-78.486011
"15919",38.030267,-78.477549
"15920",38.04182,-78.470658
"15921",38.033577,-78.485453
"15922",38.039484,-78.511132
"15923",38.021191,-78.487098
"15924",37.798844,-78.49535
"15925",38.041178,-78.464155
"15926",38.026906,-78.476687
"15927",38.02702,-78.491261
"15928",38.032137,-78.478169
"15929",38.0205,-78.471061
"15930",38.029486,-78.47961
"15931",38.023804,-78.462147
"15932",38.014934,-78.481598
"15933",38.037655,-78.497624
"15934",38.021881,-78.4746
"15935",38.015145,-78.481442
"15936",38.038224,-78.462871
"15937",38.02188,-78.480831
"15938",38.031288,-78.475307
"15939",38.026961,-78.490286
"15940",38.03264,-78.462739
"15941",38.018098,-78.477234
"15942",38.02694,-78.502153
"15943",38.021191,-78.487098
"15944",38.019047,-78.469152
"15945",38.019047,-78.469152
"15946",38.019047,-78.469152
"15947",38.020155,-78.466417
"15948",38.021124,-78.477039
"15949",38.034171,-78.496505
"15950",38.062362,-78.496624
"15951",38.034122,-78.499326
"15952",38.062362,-78.496624
"15953",38.005309,-78.494102
"15954",38.029272,-78.481417
"15955",38.025291,-78.480685
"15956",38.025291,-78.480685
"15957",38.029972,-78.476646
"15958",38.019054,-78.507365
"15959",38.051498,-78.5002
"15960",38.028009,-78.5024
"15961",38.015796,-78.505172
"15962",38.014134,-78.509835
"15963",38.024646,-78.494399
"15964",38.031726,-78.498276
"15965",38.030391,-78.480746
"15966",38.030358,-78.478079
"15967",38.014134,-78.509835
"15968",38.030788,-78.487892
"15969",38.014495,-78.50005
"15970",38.026763,-78.47957
"15971",38.018098,-78.477234
"15972",38.034988,-78.500296
"15973",38.028559,-78.47318
"15974",38.019704,-78.488399
"15975",38.048746,-78.486826
"15976",38.03575,-78.484068
"15977",38.030482,-78.481848
"15978",38.061145,-78.478293
"15979",38.021523,-78.497497
"15980",38.019047,-78.469152
"15981",38.042471,-78.511905
"15982",38.022432,-78.469845
"15983",38.02078,-78.510129
"15984",38.062023,-78.469685
"15985",38.02702,-78.491261
"15986",38.015145,-78.481442
"15987",38.030391,-78.480746
"15988",38.024915,-78.476461
"15989",38.039186,-78.491586
"15990",38.022432,-78.469845
"15991",38.048623,-78.503011
"15992",38.040776,-78.495718
"15993",38.057817,-78.493732
"15994",38.024669,-78.48988
"15995",38.029226,-78.47664
"15996",38.030267,-78.477549
"15997",38.030191,-78.481861
"15998",38.030234,-78.508221
"15999",38.038053,-78.498689
"16000",38.023355,-78.479555
"16001",38.029425,-78.475233
"16002",38.030184,-78.482828
"16003",38.025291,-78.480685
"16004",38.060222,-78.490328
"16005",38.035942,-78.496167
"16006",38.051161,-78.488847
"16007",38.042215,-78.496417
"16008",38.041817,-78.501861
"16009",38.039001,-78.495834
"16010",38.042215,-78.496417
"16011",38.03645,-78.485982
"16012",38.03154,-78.47007
"16013",38.028362,-78.485648
"16014",38.031682,-78.481145
"16015",38.031382,-78.481145
"16016",38.035319,-78.4627
"16017",38.017304,-78.477677
"16018",38.034122,-78.499326
"16019",38.019814,-78.486029
"16020",38.04987,-78.451608
"16021",38.052849,-78.48642
"16022",38.030184,-78.482828
"16023",38.030167,-78.485534
"16024",38.034938,-78.486011
"16025",38.015045,-78.496394
"16026",38.015538,-78.504415
"16027",38.030748,-78.482695
"16028",38.052642,-78.502484
"16029",38.024646,-78.494399
"16030",38.023922,-78.506549
"16031",38.029801,-78.491318
"16032",38.022908,-78.485672
"16033",38.034122,-78.499326
"16034",38.051498,-78.5002
"16035",38.027381,-78.511218
"16036",38.027381,-78.511218
"16037",38.026507,-78.512722
"16038",38.027381,-78.511218
"16039",38.034122,-78.499326
"16040",38.027111,-78.486605
"16041",38.030184,-78.482828
"16042",38.029193,-78.482007
"16043",38.026588,-78.48045
"16044",38.034284,-78.498138
"16045",38.030267,-78.477549
"16046",38.035319,-78.4627
"16047",38.031987,-78.49551
"16048",38.02804,-78.510307
"16049",38.031669,-78.479283
"16050",38.025804,-78.462966
"16051",38.026067,-78.522142
"16052",38.014946,-78.503703
"16053",38.048623,-78.503011
"16054",38.048623,-78.503011
"16055",38.030534,-78.470865
"16056",38.02976,-78.476047
"16057",38.058905,-78.493464
"16058",38.029931,-78.48003
"16059",38.019591,-78.478223
"16060",38.028293,-78.508006
"16061",38.064214,-78.475111
"16062",38.030016,-78.46495
"16063",38.026783,-78.510448
"16064",38.030267,-78.477549
"16065",38.020818,-78.499281
"16066",38.020288,-78.464352
"16067",38.031848,-78.490814
"16068",38.035108,-78.465853
"16069",38.005309,-78.494102
"16070",38.014946,-78.503703
"16071",38.059311,-78.50307
"16072",38.030167,-78.485534
"16073",38.034794,-78.498909
"16074",38.057817,-78.493732
"16075",38.031987,-78.49551
"16076",38.029694,-78.465184
"16077",38.022563,-78.482348
"16078",38.027131,-78.516331
"16079",38.029267,-78.476974
"16080",38.059171,-78.494844
"16081",38.015537,-78.472869
"16082",38.025075,-78.461317
"16083",38.036463,-78.496095
"16084",38.01721,-78.468552
"16085",38.031121,-78.480304
"16086",38.027915,-78.494941
"16087",38.031716,-78.50267
"16088",38.030874,-78.504063
"16089",38.026507,-78.512722
"16090",38.024104,-78.477024
"16091",38.024646,-78.494399
"16092",38.024646,-78.494399
"16093",38.020972,-78.467448
"16094",38.037428,-78.482244
"16095",38.03668,-78.458298
"16096",38.030475,-78.488002
"16097",38.029931,-78.48003
"16098",38.037614,-78.476349
"16099",38.030203,-78.491156
"16100",38.02611,-78.513611
"16101",38.016504,-78.47295
"16102",38.029288,-78.482396
"16103",38.030267,-78.477549
"16104",38.029122,-78.471334
"16105",38.03394,-78.475337
"16106",38.027754,-78.481638
"16107",38.015145,-78.481442
"16108",38.020689,-78.494558
"16109",38.018502,-78.466976
"16110",38.044532,-78.467641
"16111",38.026588,-78.48045
"16112",38.017288,-78.512673
"16113",38.019593,-78.486204
"16114",38.02611,-78.513611
"16115",38.021881,-78.4746
"16116",38.028196,-78.492278
"16117",38.033559,-78.490241
"16118",38.018161,-78.475026
"16119",38.028291,-78.486369
"16120",38.031987,-78.49551
"16121",38.034938,-78.486011
"16122",38.03031,-78.474402
"16123",38.024646,-78.494399
"16124",38.034122,-78.499326
"16125",38.038019,-78.489672
"16126",38.026722,-78.497519
"16127",38.062224,-78.487973
"16128",38.034171,-78.496505
"16129",38.033951,-78.49996
"16130",38.034497,-78.500062
"16131",38.024146,-78.474699
"16132",38.02935,-78.480554
"16133",38.058532,-78.488855
"16134",38.034122,-78.499326
"16135",38.02958,-78.476031
"16136",38.034122,-78.499326
"16137",38.034794,-78.498909
"16138",38.02958,-78.476031
"16139",38.031848,-78.490814
"16140",38.030267,-78.477549
"16141",38.024329,-78.518797
"16142",38.069522,-78.47146
"16143",38.043974,-78.496347
"16144",38.026507,-78.512722
"16145",38.027381,-78.511218
"16146",38.029193,-78.482007
"16147",38.041817,-78.501861
"16148",38.02958,-78.476031
"16149",38.032759,-78.46571
"16150",38.039186,-78.491586
"16151",38.031848,-78.490814
"16152",38.019645,-78.46853
"16153",38.055196,-78.5015
"16154",38.039714,-78.501052
"16155",38.036175,-78.48995
"16156",38.035916,-78.498522
"16157",38.033577,-78.485453
"16158",38.026099,-78.502883
"16159",38.052642,-78.502484
"16160",38.030358,-78.478079
"16161",38.033559,-78.490241
"16162",38.032137,-78.478169
"16163",38.035424,-78.489256
"16164",38.037518,-78.459538
"16165",38.026961,-78.516628
"16166",38.014946,-78.503703
"16167",38.05877,-78.487974
"16168",38.036344,-78.507351
"16169",38.042471,-78.511905
"16170",38.022908,-78.485672
"16171",38.028362,-78.485648
"16172",38.033559,-78.490241
"16173",38.045586,-78.487854
"16174",38.051498,-78.5002
"16175",38.052489,-78.475702
"16176",38.042903,-78.490202
"16177",38.026538,-78.462371
"16178",38.047535,-78.493727
"16179",38.052849,-78.48642
"16180",38.030874,-78.504063
"16181",38.031716,-78.50267
"16182",38.039186,-78.491586
"16183",38.040776,-78.495718
"16184",38.030788,-78.487892
"16185",38.039186,-78.491586
"16186",38.031041,-78.487627
"16187",38.033559,-78.490241
"16188",38.038978,-78.500652
"16189",38.02611,-78.513611
"16190",38.03813,-78.494226
"16191",38.034035,-78.495713
"16192",38.030966,-78.488496
"16193",38.036216,-78.498522
"16194",38.030966,-78.488496
"16195",38.023277,-78.514802
"16196",38.02958,-78.476031
"16197",38.037122,-78.473965
"16198",38.034122,-78.499326
"16199",38.02398,-78.487984
"16200",38.034497,-78.500062
"16201",38.030167,-78.485534
"16202",38.020288,-78.464352
"16203",38.02398,-78.487984
"16204",38.019047,-78.469152
"16205",38.053885,-78.478763
"16206",38.026588,-78.48045
"16207",38.030966,-78.488496
"16208",38.042903,-78.490202
"16209",38.035213,-78.481274
"16210",38.031303,-78.486222
"16211",38.029931,-78.48003
"16212",38.034497,-78.500062
"16213",38.052489,-78.475702
"16214",38.028647,-78.487527
"16215",38.031848,-78.490814
"16216",38.028639,-78.479375
"16217",38.030267,-78.477549
"16218",38.030358,-78.478079
"16219",38.043428,-78.50345
"16220",38.049739,-78.507346
"16221",38.059769,-78.493071
"16222",38.047756,-78.493082
"16223",38.037013,-78.489636
"16224",38.03177,-78.507397
"16225",38.024268,-78.514442
"16226",38.060855,-78.492224
"16227",38.036242,-78.502401
"16228",38.02611,-78.513611
"16229",38.064253,-78.493198
"16230",38.026588,-78.48045
"16231",38.036158,-78.499392
"16232",38.026588,-78.48045
"16233",38.02935,-78.480554
"16234",38.026588,-78.48045
"16235",38.035783,-78.497323
"16236",38.040925,-78.456119
"16237",38.030748,-78.482695
"16238",38.036807,-78.497026
"16239",38.019047,-78.469152
"16240",38.019047,-78.469152
"16241",38.022987,-78.491948
"16242",38.017745,-78.46969
"16243",38.017745,-78.46969
"16244",38.029242,-78.484014
"16245",38.023831,-78.481389
"16246",38.051498,-78.5002
"16247",38.030391,-78.480746
"16248",38.04308,-78.503292
"16249",38.035696,-78.494993
"16250",38.03392,-78.46564
"16251",38.034171,-78.496505
"16252",38.057817,-78.493732
"16253",38.020411,-78.512573
"16254",38.031411,-78.475746
"16255",38.064219,-78.46647
"16256",38.020111,-78.512573
"16257",38.024646,-78.494399
"16258",38.030905,-78.479564
"16259",38.028772,-78.477348
"16260",38.037655,-78.497624
"16261",38.037655,-78.497624
"16262",38.034988,-78.500296
"16263",38.026588,-78.48045
"16264",38.031382,-78.481145
"16265",38.030267,-78.477549
"16266",38.019047,-78.469152
"16267",38.030358,-78.478079
"16268",38.04987,-78.451608
"16269",38.019716,-78.465579
"16270",38.036242,-78.502401
"16271",38.030267,-78.477549
"16272",38.015537,-78.472869
"16273",38.024646,-78.494399
"16274",38.060894,-78.49691
"16275",38.026507,-78.512722
"16276",38.030748,-78.482695
"16277",38.031382,-78.481145
"16278",38.057743,-78.491336
"16279",38.020972,-78.467448
"16280",38.057743,-78.491336
"16281",38.031294,-78.484883
"16282",38.052819,-78.498406
"16283",38.031121,-78.480304
"16284",38.041405,-78.459064
"16285",38.030788,-78.487892
"16286",38.026588,-78.48045
"16287",38.042033,-78.491926
"16288",38.027754,-78.481638
"16289",38.034938,-78.486011
"16290",38.031294,-78.484883
"16291",38.031382,-78.481145
"16292",38.021881,-78.4746
"16293",38.020689,-78.494558
"16294",38.034794,-78.498909
"16295",38.031987,-78.49551
"16296",38.030267,-78.477549
"16297",38.03394,-78.475337
"16298",38.019047,-78.469152
"16299",38.031382,-78.481145
"16300",38.026588,-78.48045
"16301",38.028735,-78.500236
"16302",38.051498,-78.5002
"16303",38.030966,-78.488496
"16304",38.029032,-78.466769
"16305",38.030391,-78.480746
"16306",38.032133,-78.481004
"16307",38.017072,-78.498455
"16308",38.026837,-78.483051
"16309",38.021635,-78.46748
"16310",38.031382,-78.481145
"16311",38.015145,-78.481442
"16312",38.021635,-78.46748
"16313",38.048246,-78.471257
"16314",38.063304,-78.497708
"16315",38.030034,-78.489948
"16316",38.03427,-78.478722
"16317",38.021466,-78.456341
"16318",38.030227,-78.479008
"16319",38.030167,-78.485534
"16320",38.02629,-78.491051
"16321",38.028295,-78.468072
"16322",38.023547,-78.473137
"16323",38.022908,-78.485672
"16324",38.030167,-78.485534
"16325",38.025895,-78.484016
"16326",38.030227,-78.479008
"16327",38.040855,-78.461171
"16328",38.030267,-78.477549
"16329",38.026723,-78.468572
"16330",38.037655,-78.497624
"16331",38.029753,-78.484568
"16332",38.035846,-78.50148
"16333",38.022084,-78.469217
"16334",38.031121,-78.480304
"16335",38.015926,-78.481467
"16336",38.023408,-78.471574
"16337",38.030267,-78.477549
"16338",38.019645,-78.46853
"16339",38.015238,-78.504415
"16340",38.030167,-78.485534
"16341",38.039816,-78.49879
"16342",38.034035,-78.495713
"16343",38.036463,-78.496095
"16344",38.03286,-78.480509
"16345",38.032133,-78.481004
"16346",38.04987,-78.451608
"16347",38.034853,-78.471089
"16348",38.04053,-78.499922
"16349",38.04023,-78.499922
"16350",38.041436,-78.499349
"16351",38.048623,-78.503011
"16352",38.030363,-78.481565
"16353",38.057817,-78.493732
"16354",38.030966,-78.488496
"16355",38.030966,-78.488496
"16356",38.043832,-78.493794
"16357",38.018098,-78.477234
"16358",38.028931,-78.478864
"16359",38.044993,-78.479702
"16360",38.031221,-78.482987
"16361",38.032619,-78.479731
"16362",38.041407,-78.484043
"16363",38.031252,-78.475207
"16364",38.03575,-78.484068
"16365",38.016021,-78.47595
"16366",38.026783,-78.510448
"16367",38.016682,-78.485939
"16368",38.04308,-78.503292
"16369",38.04308,-78.503292
"16370",38.04308,-78.503292
"16371",38.027381,-78.511218
"16372",38.041817,-78.501861
"16373",38.033832,-78.494027
"16374",38.035213,-78.481274
"16375",38.024268,-78.514442
"16376",38.030874,-78.504063
"16377",38.030874,-78.504063
"16378",38.035783,-78.497323
